label,fileName
cat,cat/38702_cat.png
cat,cat/49009_cat.png
cat,cat/37804_cat.png
dog,dog/22424_dog.png
dog,dog/39845_dog.png
dog,dog/43703_dog.png
dog,dog/70_dog.png
dog,dog/28999_dog.png
dog,dog/19042_dog.png
dog,dog/43248_dog.png
cat,cat/22171_cat.png
cat,cat/48452_cat.png
dog,dog/10737_dog.png
cat,cat/26557_cat.png
cat,cat/36599_cat.png
dog,dog/34812_dog.png
cat,cat/34042_cat.png
dog,dog/13930_dog.png
dog,dog/27771_dog.png
cat,cat/33008_cat.png
dog,dog/2709_dog.png
cat,cat/40847_cat.png
cat,cat/17505_cat.png
cat,cat/20626_cat.png
dog,dog/24105_dog.png
cat,cat/2383_cat.png
dog,dog/35842_dog.png
cat,cat/6883_cat.png
cat,cat/27906_cat.png
cat,cat/46141_cat.png
dog,dog/2509_dog.png
cat,cat/37445_cat.png
dog,dog/18237_dog.png
cat,cat/45251_cat.png
dog,dog/20861_dog.png
dog,dog/20460_dog.png
cat,cat/20965_cat.png
cat,cat/10192_cat.png
dog,dog/16812_dog.png
cat,cat/34501_cat.png
dog,dog/19476_dog.png
cat,cat/801_cat.png
dog,dog/28425_dog.png
cat,cat/1127_cat.png
cat,cat/7234_cat.png
cat,cat/39130_cat.png
dog,dog/183_dog.png
dog,dog/37612_dog.png
cat,cat/44513_cat.png
cat,cat/38429_cat.png
dog,dog/22731_dog.png
cat,cat/3057_cat.png
dog,dog/14015_dog.png
cat,cat/28698_cat.png
cat,cat/49958_cat.png
cat,cat/32443_cat.png
dog,dog/20101_dog.png
cat,cat/7200_cat.png
dog,dog/30629_dog.png
cat,cat/17614_cat.png
dog,dog/21986_dog.png
dog,dog/49552_dog.png
dog,dog/17175_dog.png
cat,cat/48758_cat.png
dog,dog/3249_dog.png
dog,dog/25583_dog.png
dog,dog/15987_dog.png
dog,dog/8040_dog.png
dog,dog/30543_dog.png
cat,cat/18651_cat.png
cat,cat/9166_cat.png
dog,dog/3471_dog.png
cat,cat/9283_cat.png
cat,cat/29887_cat.png
cat,cat/9737_cat.png
cat,cat/29871_cat.png
dog,dog/46187_dog.png
cat,cat/47918_cat.png
dog,dog/21548_dog.png
dog,dog/27701_dog.png
cat,cat/15954_cat.png
cat,cat/41285_cat.png
cat,cat/20529_cat.png
dog,dog/2906_dog.png
cat,cat/30186_cat.png
cat,cat/25062_cat.png
dog,dog/17148_dog.png
dog,dog/16188_dog.png
cat,cat/23286_cat.png
dog,dog/10724_dog.png
cat,cat/29865_cat.png
cat,cat/22028_cat.png
cat,cat/5162_cat.png
cat,cat/21724_cat.png
dog,dog/535_dog.png
cat,cat/3194_cat.png
cat,cat/30318_cat.png
cat,cat/3524_cat.png
cat,cat/9479_cat.png
dog,dog/81_dog.png
cat,cat/7749_cat.png
dog,dog/9605_dog.png
dog,dog/47489_dog.png
cat,cat/36554_cat.png
dog,dog/19863_dog.png
dog,dog/1691_dog.png
cat,cat/43382_cat.png
cat,cat/19344_cat.png
dog,dog/7435_dog.png
dog,dog/29804_dog.png
dog,dog/27590_dog.png
dog,dog/45952_dog.png
cat,cat/6151_cat.png
cat,cat/19864_cat.png
cat,cat/16871_cat.png
cat,cat/1041_cat.png
dog,dog/1198_dog.png
cat,cat/26711_cat.png
cat,cat/49632_cat.png
dog,dog/44432_dog.png
cat,cat/8962_cat.png
dog,dog/11899_dog.png
cat,cat/41384_cat.png
cat,cat/25247_cat.png
dog,dog/29266_dog.png
dog,dog/40871_dog.png
cat,cat/27152_cat.png
cat,cat/27118_cat.png
cat,cat/36809_cat.png
dog,dog/2117_dog.png
cat,cat/17768_cat.png
cat,cat/41578_cat.png
cat,cat/6742_cat.png
cat,cat/16528_cat.png
cat,cat/5147_cat.png
cat,cat/18216_cat.png
dog,dog/20414_dog.png
cat,cat/18474_cat.png
dog,dog/46867_dog.png
cat,cat/12211_cat.png
dog,dog/28660_dog.png
dog,dog/33064_dog.png
dog,dog/26501_dog.png
cat,cat/21315_cat.png
cat,cat/16432_cat.png
cat,cat/11067_cat.png
cat,cat/40869_cat.png
dog,dog/9280_dog.png
dog,dog/22224_dog.png
cat,cat/6223_cat.png
cat,cat/1962_cat.png
cat,cat/16157_cat.png
cat,cat/20339_cat.png
dog,dog/14160_dog.png
cat,cat/45646_cat.png
cat,cat/29498_cat.png
dog,dog/19182_dog.png
cat,cat/21462_cat.png
dog,dog/4456_dog.png
cat,cat/7235_cat.png
cat,cat/37167_cat.png
dog,dog/16748_dog.png
cat,cat/29460_cat.png
cat,cat/30848_cat.png
cat,cat/49322_cat.png
cat,cat/36828_cat.png
dog,dog/42518_dog.png
cat,cat/18148_cat.png
cat,cat/43630_cat.png
cat,cat/12377_cat.png
cat,cat/9024_cat.png
dog,dog/23914_dog.png
dog,dog/29482_dog.png
dog,dog/31129_dog.png
dog,dog/29549_dog.png
dog,dog/19397_dog.png
dog,dog/8851_dog.png
dog,dog/6340_dog.png
cat,cat/37769_cat.png
dog,dog/23639_dog.png
dog,dog/27292_dog.png
cat,cat/3550_cat.png
dog,dog/5734_dog.png
cat,cat/34934_cat.png
dog,dog/35684_dog.png
cat,cat/8808_cat.png
dog,dog/19606_dog.png
cat,cat/23261_cat.png
dog,dog/15229_dog.png
dog,dog/48828_dog.png
cat,cat/12342_cat.png
dog,dog/43307_dog.png
cat,cat/10634_cat.png
dog,dog/24459_dog.png
dog,dog/9929_dog.png
dog,dog/23162_dog.png
dog,dog/33017_dog.png
cat,cat/16904_cat.png
cat,cat/25376_cat.png
dog,dog/35015_dog.png
cat,cat/12428_cat.png
cat,cat/15108_cat.png
dog,dog/28616_dog.png
dog,dog/42100_dog.png
cat,cat/8680_cat.png
dog,dog/33125_dog.png
dog,dog/20348_dog.png
dog,dog/21879_dog.png
cat,cat/23913_cat.png
cat,cat/39461_cat.png
cat,cat/46198_cat.png
dog,dog/23712_dog.png
dog,dog/49120_dog.png
cat,cat/9156_cat.png
dog,dog/22650_dog.png
dog,dog/6675_dog.png
cat,cat/43626_cat.png
dog,dog/48454_dog.png
cat,cat/43438_cat.png
dog,dog/18945_dog.png
cat,cat/39921_cat.png
cat,cat/34756_cat.png
cat,cat/39150_cat.png
dog,dog/1152_dog.png
cat,cat/40546_cat.png
cat,cat/16301_cat.png
dog,dog/47111_dog.png
dog,dog/37508_dog.png
cat,cat/21326_cat.png
cat,cat/28109_cat.png
dog,dog/22305_dog.png
dog,dog/44179_dog.png
dog,dog/18815_dog.png
dog,dog/34451_dog.png
cat,cat/7309_cat.png
cat,cat/29235_cat.png
dog,dog/34436_dog.png
dog,dog/26791_dog.png
cat,cat/11028_cat.png
dog,dog/10603_dog.png
cat,cat/20892_cat.png
dog,dog/19252_dog.png
cat,cat/37109_cat.png
dog,dog/7729_dog.png
dog,dog/1865_dog.png
cat,cat/15372_cat.png
cat,cat/3043_cat.png
dog,dog/27838_dog.png
dog,dog/44813_dog.png
cat,cat/29010_cat.png
cat,cat/29165_cat.png
dog,dog/4467_dog.png
cat,cat/11938_cat.png
dog,dog/37498_dog.png
cat,cat/24335_cat.png
dog,dog/1033_dog.png
cat,cat/16526_cat.png
dog,dog/27150_dog.png
cat,cat/27963_cat.png
cat,cat/476_cat.png
cat,cat/9334_cat.png
cat,cat/20007_cat.png
dog,dog/46715_dog.png
cat,cat/13254_cat.png
dog,dog/39624_dog.png
dog,dog/28442_dog.png
cat,cat/49478_cat.png
cat,cat/16363_cat.png
dog,dog/48632_dog.png
cat,cat/20346_cat.png
dog,dog/33765_dog.png
cat,cat/37644_cat.png
cat,cat/23218_cat.png
cat,cat/35398_cat.png
dog,dog/29358_dog.png
dog,dog/22225_dog.png
cat,cat/5493_cat.png
cat,cat/42545_cat.png
dog,dog/37621_dog.png
cat,cat/35479_cat.png
cat,cat/34967_cat.png
cat,cat/14968_cat.png
dog,dog/23150_dog.png
cat,cat/11492_cat.png
cat,cat/36216_cat.png
dog,dog/17399_dog.png
dog,dog/11636_dog.png
cat,cat/43464_cat.png
cat,cat/9817_cat.png
dog,dog/16643_dog.png
cat,cat/42547_cat.png
dog,dog/22061_dog.png
dog,dog/23976_dog.png
cat,cat/49366_cat.png
dog,dog/42348_dog.png
cat,cat/6229_cat.png
dog,dog/37436_dog.png
cat,cat/48814_cat.png
cat,cat/25006_cat.png
dog,dog/726_dog.png
cat,cat/12425_cat.png
dog,dog/45237_dog.png
cat,cat/10418_cat.png
dog,dog/25658_dog.png
cat,cat/37906_cat.png
dog,dog/22890_dog.png
cat,cat/27556_cat.png
cat,cat/17455_cat.png
dog,dog/33918_dog.png
cat,cat/20624_cat.png
dog,dog/16043_dog.png
dog,dog/36335_dog.png
dog,dog/43466_dog.png
dog,dog/10863_dog.png
dog,dog/25552_dog.png
dog,dog/12069_dog.png
dog,dog/46927_dog.png
cat,cat/4087_cat.png
dog,dog/48645_dog.png
dog,dog/40686_dog.png
cat,cat/9841_cat.png
cat,cat/41871_cat.png
dog,dog/42524_dog.png
cat,cat/23266_cat.png
dog,dog/31973_dog.png
dog,dog/46973_dog.png
cat,cat/12118_cat.png
dog,dog/41082_dog.png
dog,dog/27093_dog.png
dog,dog/45421_dog.png
cat,cat/23239_cat.png
cat,cat/8822_cat.png
dog,dog/44821_dog.png
cat,cat/23094_cat.png
cat,cat/43411_cat.png
dog,dog/46316_dog.png
cat,cat/27090_cat.png
cat,cat/19422_cat.png
dog,dog/29558_dog.png
cat,cat/517_cat.png
dog,dog/14929_dog.png
dog,dog/47899_dog.png
dog,dog/29077_dog.png
cat,cat/38442_cat.png
cat,cat/34997_cat.png
dog,dog/24890_dog.png
dog,dog/8274_dog.png
dog,dog/46143_dog.png
cat,cat/5856_cat.png
dog,dog/15029_dog.png
cat,cat/42411_cat.png
dog,dog/39403_dog.png
dog,dog/43071_dog.png
cat,cat/6368_cat.png
cat,cat/5945_cat.png
cat,cat/1426_cat.png
cat,cat/4128_cat.png
dog,dog/40904_dog.png
dog,dog/25777_dog.png
dog,dog/28995_dog.png
dog,dog/35801_dog.png
cat,cat/1703_cat.png
cat,cat/8656_cat.png
dog,dog/22119_dog.png
cat,cat/33915_cat.png
cat,cat/37215_cat.png
cat,cat/34197_cat.png
cat,cat/33041_cat.png
dog,dog/30375_dog.png
cat,cat/26044_cat.png
cat,cat/37584_cat.png
cat,cat/32813_cat.png
cat,cat/47722_cat.png
dog,dog/49579_dog.png
dog,dog/37310_dog.png
cat,cat/15836_cat.png
cat,cat/22842_cat.png
dog,dog/29031_dog.png
dog,dog/23801_dog.png
cat,cat/8319_cat.png
dog,dog/38240_dog.png
dog,dog/26845_dog.png
dog,dog/38888_dog.png
cat,cat/169_cat.png
cat,cat/15877_cat.png
cat,cat/37776_cat.png
cat,cat/44408_cat.png
dog,dog/10715_dog.png
cat,cat/38040_cat.png
dog,dog/9132_dog.png
dog,dog/22338_dog.png
cat,cat/15010_cat.png
cat,cat/19717_cat.png
cat,cat/43533_cat.png
dog,dog/32770_dog.png
dog,dog/2877_dog.png
cat,cat/22413_cat.png
dog,dog/32452_dog.png
cat,cat/47683_cat.png
cat,cat/42970_cat.png
cat,cat/7551_cat.png
cat,cat/47721_cat.png
cat,cat/32215_cat.png
cat,cat/445_cat.png
dog,dog/28746_dog.png
dog,dog/18038_dog.png
dog,dog/45963_dog.png
dog,dog/27922_dog.png
dog,dog/44740_dog.png
cat,cat/14820_cat.png
cat,cat/33691_cat.png
dog,dog/24287_dog.png
cat,cat/36900_cat.png
dog,dog/25372_dog.png
cat,cat/33714_cat.png
cat,cat/21625_cat.png
cat,cat/49190_cat.png
dog,dog/43129_dog.png
dog,dog/28754_dog.png
dog,dog/2482_dog.png
dog,dog/18416_dog.png
cat,cat/16791_cat.png
cat,cat/16758_cat.png
dog,dog/23623_dog.png
cat,cat/11234_cat.png
dog,dog/15475_dog.png
dog,dog/35052_dog.png
dog,dog/7236_dog.png
dog,dog/5729_dog.png
cat,cat/19025_cat.png
dog,dog/45728_dog.png
dog,dog/27956_dog.png
cat,cat/48039_cat.png
cat,cat/7667_cat.png
dog,dog/7515_dog.png
cat,cat/11718_cat.png
cat,cat/17413_cat.png
cat,cat/47982_cat.png
cat,cat/28880_cat.png
dog,dog/31155_dog.png
cat,cat/34492_cat.png
dog,dog/28973_dog.png
cat,cat/40196_cat.png
cat,cat/11344_cat.png
cat,cat/22662_cat.png
cat,cat/6309_cat.png
dog,dog/20043_dog.png
dog,dog/44593_dog.png
cat,cat/28237_cat.png
cat,cat/48638_cat.png
cat,cat/36714_cat.png
dog,dog/39463_dog.png
dog,dog/999_dog.png
cat,cat/32139_cat.png
dog,dog/2316_dog.png
dog,dog/15980_dog.png
dog,dog/19029_dog.png
cat,cat/21_cat.png
cat,cat/47313_cat.png
cat,cat/27967_cat.png
cat,cat/28078_cat.png
cat,cat/27418_cat.png
cat,cat/27559_cat.png
dog,dog/27804_dog.png
cat,cat/16661_cat.png
dog,dog/182_dog.png
cat,cat/39862_cat.png
dog,dog/43790_dog.png
dog,dog/34476_dog.png
dog,dog/2294_dog.png
dog,dog/45184_dog.png
cat,cat/42133_cat.png
dog,dog/5993_dog.png
cat,cat/25138_cat.png
dog,dog/11826_dog.png
cat,cat/48134_cat.png
cat,cat/17557_cat.png
dog,dog/34880_dog.png
dog,dog/18059_dog.png
cat,cat/42336_cat.png
dog,dog/20422_dog.png
cat,cat/47098_cat.png
cat,cat/28437_cat.png
dog,dog/22427_dog.png
cat,cat/20625_cat.png
cat,cat/14685_cat.png
dog,dog/28736_dog.png
dog,dog/20644_dog.png
cat,cat/11752_cat.png
dog,dog/22174_dog.png
cat,cat/22523_cat.png
cat,cat/45319_cat.png
dog,dog/44532_dog.png
cat,cat/15411_cat.png
dog,dog/48693_dog.png
cat,cat/24031_cat.png
dog,dog/3280_dog.png
cat,cat/35923_cat.png
cat,cat/9792_cat.png
cat,cat/9100_cat.png
dog,dog/35751_dog.png
dog,dog/16134_dog.png
dog,dog/18568_dog.png
dog,dog/46536_dog.png
dog,dog/49810_dog.png
cat,cat/6256_cat.png
cat,cat/9846_cat.png
dog,dog/11465_dog.png
cat,cat/15941_cat.png
cat,cat/43349_cat.png
cat,cat/2876_cat.png
dog,dog/27945_dog.png
dog,dog/8866_dog.png
dog,dog/2374_dog.png
dog,dog/21996_dog.png
cat,cat/22489_cat.png
dog,dog/34112_dog.png
dog,dog/41680_dog.png
dog,dog/28241_dog.png
dog,dog/15432_dog.png
cat,cat/7932_cat.png
dog,dog/4882_dog.png
dog,dog/25418_dog.png
cat,cat/17381_cat.png
cat,cat/30476_cat.png
dog,dog/45519_dog.png
cat,cat/7224_cat.png
cat,cat/47439_cat.png
cat,cat/25305_cat.png
dog,dog/32912_dog.png
cat,cat/39325_cat.png
cat,cat/21826_cat.png
dog,dog/7472_dog.png
dog,dog/47424_dog.png
dog,dog/10294_dog.png
cat,cat/20685_cat.png
dog,dog/40091_dog.png
cat,cat/23122_cat.png
dog,dog/20715_dog.png
cat,cat/39910_cat.png
cat,cat/7483_cat.png
cat,cat/40216_cat.png
cat,cat/8863_cat.png
dog,dog/40561_dog.png
dog,dog/40421_dog.png
cat,cat/14122_cat.png
dog,dog/29842_dog.png
cat,cat/3110_cat.png
dog,dog/18714_dog.png
cat,cat/17243_cat.png
cat,cat/33833_cat.png
dog,dog/18634_dog.png
dog,dog/8265_dog.png
cat,cat/8056_cat.png
cat,cat/16296_cat.png
dog,dog/1848_dog.png
dog,dog/3005_dog.png
cat,cat/46838_cat.png
dog,dog/2073_dog.png
dog,dog/17780_dog.png
cat,cat/4484_cat.png
cat,cat/49170_cat.png
cat,cat/25745_cat.png
cat,cat/29638_cat.png
dog,dog/22679_dog.png
dog,dog/14850_dog.png
cat,cat/10809_cat.png
dog,dog/1922_dog.png
dog,dog/32015_dog.png
dog,dog/46847_dog.png
cat,cat/39194_cat.png
cat,cat/22071_cat.png
dog,dog/15032_dog.png
dog,dog/42828_dog.png
dog,dog/31200_dog.png
dog,dog/2794_dog.png
cat,cat/8288_cat.png
dog,dog/18176_dog.png
dog,dog/1928_dog.png
dog,dog/20394_dog.png
dog,dog/16408_dog.png
cat,cat/3351_cat.png
cat,cat/26736_cat.png
cat,cat/20528_cat.png
dog,dog/2182_dog.png
cat,cat/35359_cat.png
dog,dog/41559_dog.png
cat,cat/42354_cat.png
cat,cat/27209_cat.png
cat,cat/20378_cat.png
cat,cat/42853_cat.png
dog,dog/9899_dog.png
dog,dog/36660_dog.png
cat,cat/30059_cat.png
cat,cat/17144_cat.png
dog,dog/11217_dog.png
dog,dog/32758_dog.png
cat,cat/39287_cat.png
cat,cat/48907_cat.png
dog,dog/45417_dog.png
cat,cat/43105_cat.png
cat,cat/30753_cat.png
cat,cat/37110_cat.png
cat,cat/42779_cat.png
cat,cat/38811_cat.png
dog,dog/8989_dog.png
dog,dog/8621_dog.png
cat,cat/35092_cat.png
cat,cat/9976_cat.png
cat,cat/17904_cat.png
cat,cat/1539_cat.png
dog,dog/34207_dog.png
cat,cat/29923_cat.png
cat,cat/44852_cat.png
cat,cat/48599_cat.png
dog,dog/28218_dog.png
cat,cat/4994_cat.png
cat,cat/32108_cat.png
cat,cat/42670_cat.png
cat,cat/38825_cat.png
dog,dog/22478_dog.png
dog,dog/40776_dog.png
cat,cat/22809_cat.png
cat,cat/21524_cat.png
cat,cat/40073_cat.png
dog,dog/37527_dog.png
dog,dog/26682_dog.png
dog,dog/21148_dog.png
dog,dog/28411_dog.png
dog,dog/49259_dog.png
dog,dog/3148_dog.png
cat,cat/10293_cat.png
dog,dog/2457_dog.png
dog,dog/8954_dog.png
dog,dog/47893_dog.png
dog,dog/8935_dog.png
cat,cat/4414_cat.png
cat,cat/3302_cat.png
cat,cat/31974_cat.png
dog,dog/32511_dog.png
dog,dog/27053_dog.png
cat,cat/35875_cat.png
cat,cat/30756_cat.png
cat,cat/14187_cat.png
cat,cat/28067_cat.png
cat,cat/46712_cat.png
cat,cat/45667_cat.png
dog,dog/45511_dog.png
cat,cat/16401_cat.png
dog,dog/751_dog.png
cat,cat/35442_cat.png
dog,dog/2167_dog.png
cat,cat/46742_cat.png
dog,dog/29398_dog.png
dog,dog/42337_dog.png
dog,dog/4802_dog.png
dog,dog/8675_dog.png
cat,cat/43551_cat.png
cat,cat/47717_cat.png
cat,cat/44390_cat.png
cat,cat/1700_cat.png
dog,dog/33965_dog.png
dog,dog/49017_dog.png
dog,dog/37174_dog.png
cat,cat/8370_cat.png
dog,dog/33682_dog.png
cat,cat/49896_cat.png
cat,cat/19647_cat.png
dog,dog/7901_dog.png
dog,dog/46667_dog.png
cat,cat/23380_cat.png
cat,cat/31908_cat.png
dog,dog/21059_dog.png
dog,dog/48882_dog.png
dog,dog/16436_dog.png
cat,cat/46590_cat.png
cat,cat/12370_cat.png
dog,dog/46720_dog.png
cat,cat/8224_cat.png
cat,cat/44550_cat.png
cat,cat/6070_cat.png
dog,dog/13159_dog.png
dog,dog/27885_dog.png
dog,dog/16459_dog.png
dog,dog/11712_dog.png
cat,cat/35832_cat.png
cat,cat/16987_cat.png
cat,cat/42252_cat.png
dog,dog/7697_dog.png
cat,cat/46417_cat.png
dog,dog/49680_dog.png
dog,dog/31109_dog.png
dog,dog/11174_dog.png
cat,cat/11864_cat.png
dog,dog/23249_dog.png
cat,cat/28838_cat.png
cat,cat/31260_cat.png
dog,dog/38680_dog.png
cat,cat/39506_cat.png
cat,cat/47830_cat.png
dog,dog/13829_dog.png
dog,dog/22893_dog.png
dog,dog/10844_dog.png
dog,dog/39718_dog.png
dog,dog/25204_dog.png
cat,cat/4179_cat.png
dog,dog/46318_dog.png
dog,dog/32001_dog.png
dog,dog/45503_dog.png
cat,cat/45137_cat.png
cat,cat/1196_cat.png
cat,cat/32938_cat.png
cat,cat/6787_cat.png
dog,dog/27776_dog.png
dog,dog/5832_dog.png
dog,dog/44211_dog.png
dog,dog/11770_dog.png
dog,dog/37096_dog.png
dog,dog/13948_dog.png
dog,dog/47038_dog.png
cat,cat/22568_cat.png
dog,dog/10597_dog.png
cat,cat/33607_cat.png
cat,cat/34486_cat.png
dog,dog/19835_dog.png
dog,dog/29795_dog.png
dog,dog/34954_dog.png
cat,cat/9904_cat.png
cat,cat/47306_cat.png
cat,cat/46399_cat.png
cat,cat/19276_cat.png
cat,cat/30779_cat.png
cat,cat/44745_cat.png
cat,cat/30015_cat.png
cat,cat/48524_cat.png
cat,cat/8738_cat.png
dog,dog/732_dog.png
dog,dog/41692_dog.png
dog,dog/23273_dog.png
cat,cat/49054_cat.png
cat,cat/22368_cat.png
cat,cat/4829_cat.png
dog,dog/16859_dog.png
cat,cat/31632_cat.png
dog,dog/33795_dog.png
dog,dog/3187_dog.png
cat,cat/5713_cat.png
cat,cat/20151_cat.png
dog,dog/21726_dog.png
cat,cat/22916_cat.png
dog,dog/27472_dog.png
dog,dog/39216_dog.png
dog,dog/11245_dog.png
cat,cat/12050_cat.png
cat,cat/10462_cat.png
cat,cat/16452_cat.png
dog,dog/734_dog.png
cat,cat/15912_cat.png
cat,cat/28083_cat.png
dog,dog/18873_dog.png
dog,dog/38210_dog.png
cat,cat/34853_cat.png
cat,cat/18414_cat.png
dog,dog/48381_dog.png
cat,cat/33375_cat.png
dog,dog/49541_dog.png
cat,cat/23104_cat.png
cat,cat/7906_cat.png
dog,dog/11980_dog.png
cat,cat/29701_cat.png
cat,cat/28983_cat.png
dog,dog/29579_dog.png
dog,dog/20672_dog.png
cat,cat/11291_cat.png
cat,cat/22251_cat.png
dog,dog/23849_dog.png
cat,cat/4720_cat.png
dog,dog/39662_dog.png
cat,cat/6905_cat.png
dog,dog/1460_dog.png
dog,dog/15808_dog.png
cat,cat/39438_cat.png
dog,dog/36120_dog.png
dog,dog/24656_dog.png
cat,cat/31198_cat.png
dog,dog/34084_dog.png
cat,cat/38319_cat.png
dog,dog/43053_dog.png
cat,cat/39398_cat.png
dog,dog/21179_dog.png
dog,dog/34382_dog.png
dog,dog/11442_dog.png
cat,cat/35935_cat.png
dog,dog/31833_dog.png
dog,dog/5504_dog.png
dog,dog/8731_dog.png
dog,dog/27422_dog.png
cat,cat/16154_cat.png
dog,dog/10484_dog.png
dog,dog/49565_dog.png
dog,dog/6760_dog.png
dog,dog/8140_dog.png
cat,cat/18387_cat.png
dog,dog/7429_dog.png
dog,dog/33927_dog.png
dog,dog/43025_dog.png
dog,dog/31485_dog.png
cat,cat/8336_cat.png
dog,dog/29521_dog.png
dog,dog/33056_dog.png
dog,dog/41318_dog.png
dog,dog/39975_dog.png
dog,dog/48161_dog.png
dog,dog/26030_dog.png
dog,dog/30965_dog.png
cat,cat/28597_cat.png
cat,cat/9304_cat.png
cat,cat/28824_cat.png
cat,cat/18324_cat.png
dog,dog/12330_dog.png
cat,cat/20531_cat.png
dog,dog/16835_dog.png
dog,dog/30952_dog.png
cat,cat/17699_cat.png
cat,cat/30170_cat.png
cat,cat/23815_cat.png
cat,cat/15545_cat.png
cat,cat/43013_cat.png
dog,dog/6355_dog.png
dog,dog/31716_dog.png
dog,dog/13865_dog.png
dog,dog/22895_dog.png
dog,dog/11298_dog.png
dog,dog/8204_dog.png
dog,dog/44788_dog.png
dog,dog/35640_dog.png
dog,dog/44337_dog.png
cat,cat/47666_cat.png
cat,cat/2982_cat.png
cat,cat/48186_cat.png
cat,cat/11534_cat.png
cat,cat/11632_cat.png
cat,cat/41353_cat.png
dog,dog/24023_dog.png
dog,dog/11375_dog.png
dog,dog/25432_dog.png
dog,dog/29712_dog.png
dog,dog/7620_dog.png
dog,dog/6029_dog.png
dog,dog/38411_dog.png
dog,dog/8334_dog.png
cat,cat/38614_cat.png
cat,cat/2505_cat.png
dog,dog/20053_dog.png
cat,cat/17391_cat.png
dog,dog/22079_dog.png
cat,cat/2353_cat.png
dog,dog/33957_dog.png
dog,dog/34818_dog.png
cat,cat/3863_cat.png
cat,cat/16120_cat.png
dog,dog/14159_dog.png
cat,cat/20329_cat.png
dog,dog/21006_dog.png
cat,cat/1164_cat.png
cat,cat/36946_cat.png
cat,cat/44926_cat.png
cat,cat/41998_cat.png
cat,cat/30022_cat.png
cat,cat/21731_cat.png
dog,dog/6476_dog.png
dog,dog/47289_dog.png
cat,cat/24847_cat.png
dog,dog/17186_dog.png
dog,dog/7454_dog.png
cat,cat/38699_cat.png
dog,dog/11247_dog.png
dog,dog/21035_dog.png
cat,cat/11868_cat.png
dog,dog/20940_dog.png
dog,dog/13252_dog.png
cat,cat/23378_cat.png
cat,cat/13824_cat.png
dog,dog/5920_dog.png
dog,dog/43425_dog.png
cat,cat/37429_cat.png
cat,cat/4349_cat.png
dog,dog/8230_dog.png
cat,cat/22406_cat.png
dog,dog/48935_dog.png
dog,dog/12851_dog.png
dog,dog/19757_dog.png
dog,dog/30337_dog.png
cat,cat/33_cat.png
cat,cat/36043_cat.png
cat,cat/41269_cat.png
dog,dog/15450_dog.png
cat,cat/39640_cat.png
cat,cat/41992_cat.png
cat,cat/34649_cat.png
dog,dog/24452_dog.png
cat,cat/48132_cat.png
dog,dog/13618_dog.png
dog,dog/24637_dog.png
cat,cat/17939_cat.png
dog,dog/36196_dog.png
dog,dog/173_dog.png
cat,cat/40624_cat.png
dog,dog/1979_dog.png
cat,cat/2770_cat.png
cat,cat/42481_cat.png
dog,dog/14669_dog.png
dog,dog/30994_dog.png
dog,dog/37521_dog.png
dog,dog/6017_dog.png
dog,dog/1949_dog.png
dog,dog/38860_dog.png
cat,cat/41831_cat.png
cat,cat/16438_cat.png
dog,dog/17868_dog.png
dog,dog/41728_dog.png
dog,dog/45705_dog.png
dog,dog/3167_dog.png
dog,dog/22099_dog.png
dog,dog/24819_dog.png
dog,dog/14650_dog.png
dog,dog/5593_dog.png
cat,cat/38445_cat.png
cat,cat/34689_cat.png
cat,cat/43500_cat.png
dog,dog/762_dog.png
dog,dog/43654_dog.png
dog,dog/31055_dog.png
cat,cat/229_cat.png
cat,cat/35794_cat.png
dog,dog/43962_dog.png
cat,cat/11188_cat.png
cat,cat/41853_cat.png
cat,cat/14779_cat.png
dog,dog/49519_dog.png
dog,dog/36075_dog.png
cat,cat/31415_cat.png
cat,cat/11639_cat.png
cat,cat/18486_cat.png
dog,dog/24196_dog.png
cat,cat/8422_cat.png
dog,dog/45674_dog.png
dog,dog/11121_dog.png
cat,cat/19455_cat.png
cat,cat/20868_cat.png
cat,cat/6014_cat.png
cat,cat/37161_cat.png
dog,dog/34531_dog.png
dog,dog/21776_dog.png
dog,dog/34478_dog.png
cat,cat/12598_cat.png
dog,dog/9707_dog.png
dog,dog/35501_dog.png
dog,dog/11600_dog.png
dog,dog/43063_dog.png
dog,dog/11723_dog.png
dog,dog/15653_dog.png
dog,dog/30126_dog.png
dog,dog/27383_dog.png
dog,dog/30196_dog.png
cat,cat/10439_cat.png
dog,dog/49422_dog.png
cat,cat/38761_cat.png
cat,cat/3108_cat.png
cat,cat/39100_cat.png
dog,dog/45273_dog.png
cat,cat/6994_cat.png
dog,dog/47757_dog.png
dog,dog/32342_dog.png
dog,dog/45742_dog.png
dog,dog/39645_dog.png
cat,cat/12815_cat.png
cat,cat/13811_cat.png
cat,cat/5086_cat.png
cat,cat/3568_cat.png
dog,dog/37331_dog.png
dog,dog/16797_dog.png
dog,dog/24487_dog.png
cat,cat/4462_cat.png
cat,cat/43352_cat.png
dog,dog/28723_dog.png
dog,dog/6771_dog.png
cat,cat/18949_cat.png
cat,cat/15361_cat.png
cat,cat/43720_cat.png
cat,cat/19075_cat.png
cat,cat/38292_cat.png
cat,cat/27297_cat.png
dog,dog/10082_dog.png
dog,dog/48006_dog.png
dog,dog/11725_dog.png
cat,cat/17930_cat.png
cat,cat/1553_cat.png
cat,cat/14924_cat.png
cat,cat/25028_cat.png
dog,dog/4635_dog.png
